"Timestamp","gforcexavg","gforcexstdev","gforcexmax","gforcexmin","gforcexmaxamp","gforcexmaxfreq","tgforcexmaxamp","tgforcexmaxfreq","gforcexenergy","gforcexentropy","gforceyavg","gforceystdev","gforceystmax","gforceystmin","gforceymaxamp","gforceymaxfreq","tgforceymaxamp","tgforceymaxfreq","gforceyenergy","gforceyentropy","gforcezavg","gforcezstdev","gforcezstmax","gforcezstmin","gforcezmaxamp","gforcezmaxfreq","tgforcezmaxamp","tgforcezmaxfreq","gforcezenergy","gforcezentropy","linaccxavg","linaccxstdev","linaccxmax","linaccxmin","linaccxmaxamp","linaccxmaxfreq","tlinaccxmaxamp","tlinaccxmaxfreq","linaccxenergy","linaccxentropy","linaccyavg","linaccystdev","linaccymax","linaccymin","linaccymaxamp","linaccymaxfreq","tlinaccymaxamp","tlinaccymaxfreq","linaccyenergy","linaccyentropy","linacczavg","linacczstdev","linacczmax","linacczmin","linacczmaxamp","linacczmaxfreq","tlinacczmaxamp","tlinacczmaxfreq","linacczenergy","linacczentropy","linaccavg","linaccstdev","linaccmax","linaccmin","linaccmaxamp","linaccmaxfreq","tlinaccmaxamp","tlinaccmaxfreq","linaccenergy","linaccentropy","speedavg","speedstdev","speedmax","speedmin","gyroxavg","gyroxstdev","gyroxmax","gyroxmin","gyroxmaxamp","gyroxmaxfreq","tgyroxmaxamp","tgyroxmaxfreq","gyroxenergy","gyroxentropy","gyroyavg","gyroystdev","gyroymax","gyroymin","gyroymaxamp","gyroymaxfreq","tgyroymaxamp","tgyroymaxfreq","gyroyenergy","gyroyentropy","gyrozavg","gyrozstdev","gyrozmax","gyrozmin","gyrozmaxamp","gyrozmaxfreq","tgyrozmaxamp","tgyrozmaxfreq","gyrozenergy","gyrozentropy","sampleno","Action"
27,0.159940625,0.168795711341665,0.5149,-0.0769,3.00406135515895,0.75,3.00406135515895,1,5.31639504081478,1.35588107584571,0.83538125,0.290227747542423,1.5128,0.3982,5.3703165105871,0.75,5.3703165105871,1,9.141022277623,1.31272638635685,-0.4471375,0.153582869823512,-0.1973,-0.8507,1.92666765422426,0.75,1.92666765422426,1,4.83725090521465,1.37728230843501,-0.221828125,0.836570095103917,1.1382,-1.417,17.0378775444478,0.75,17.0378775444478,1,26.3486380640442,1.28450952045721,0.38283125,1.5920962743295,3.0276,-2.348,27.9042938918729,0.75,27.9042938918729,1,50.1447144010214,1.27367773397918,0.417371875,0.780253321244133,1.7215,-1.2826,14.9289437957375,0.75,18.7517779704523,1.25349601751994,24.5748831808007,1.29963949103463,1.91499442326356,0.663186218285115,3.35438850015916,0.694568671910849,8.72214555036174,2.25,8.74063446394239,2.55960802517252,20.8877340188524,1.38266402746254,3.4250000125,0.143774081113409,3.6500001,3.28999996,0.048965625,0.933352645248914,1.5808,-1.3791,19.1175278387111,0.75,19.1175278387111,1,29.3969043116788,1.22017190444967,0.013690625,0.283873818355945,0.3911,-0.7554,4.34613181816054,1.5,4.64699912886199,2.31513955231871,8.94089872384203,1.32568514781924,-0.03555625,0.996450741685126,1.1428,-1.6748,20.9976104810435,0.75,20.9976104810435,1,31.3842439443744,1.32568514781924,32,"Bike"
29,0.046346875,0.207772842747717,0.4002,-0.4107,3.09130963823902,0.25,3.09130963823902,0.5,6.54401999920538,1.31030175844079,0.88114375,0.253177339272234,1.3358,0.347,3.5610088768417,0.75,3.5900717160014,1.08219797422493,7.97408145180371,1.39862157362435,-0.375934375,0.173654047275267,-0.0081,-0.6925,1.92838699419808,0.5,1.99552130963928,0.644007935372987,5.46941334239788,1.42450169807969,-0.013596875,0.878721186095536,1.2716,-1.3079,15.142961169788,0.75,22.8876841190266,2.08175567930921,27.676230153509,1.36435468153351,0.688165625,1.34878267854445,2.4037,-2.348,18.2645879806397,0.75,18.2645879806397,1,42.4813017247589,1.35239135007006,0.650640625,0.780508660388552,2.4455,-0.9611,13.2453128270788,0.75,13.2794639800171,1.04194571911317,24.5829253505355,1.35442798458471,1.92549821381641,0.547216843994026,2.76928051486302,0.694568671910849,6.97563439838229,2.25,7.48779213023485,1.99456489830735,17.2351589536034,1.38832703746499,3.3999999775,0.149148185070027,3.6500001,3.28999996,0.034109375,0.789356475078265,1.318,-1.3058,15.0732207681028,0.75,18.9298508909677,1.25347053342196,24.8615964006739,1.31505402873517,-0.172534375,0.359829478977935,0.3911,-0.8495,5.62539124900599,0.25,5.62539124900599,0.5,11.3332006030953,1.34386519326699,-0.065346875,0.982908892501061,1.2458,-1.6748,18.4942243579936,0.75,22.6166891293258,1.24578055104896,30.9577294359583,1.34386519326699,32,"Bike"
31,0.07695,0.240344802046909,0.5941,-0.4107,3.84139453502294,0.5,3.86863994736566,0.798375267918004,7.56990745518068,1.3124567137549,0.879975,0.268119484678969,1.3358,0.347,3.55459911975806,0.5,3.68703172903436,0.85203129740421,8.44469973415278,1.38517705107976,-0.422325,0.196469849940096,-0.0081,-0.8441,3.16761636391155,0.5,4.57383210664898,1.61834522902614,6.18802058173694,1.33160169134774,-0.038940625,0.812674518372823,1.2716,-1.3079,11.4007942153696,0.5,11.4007942153696,0.75,25.5960222267055,1.37481031641764,0.831925,1.18530954225795,2.0456,-1.8676,16.6798770904791,0.5,16.6798770904791,0.75,37.3325466755216,1.3523623938983,1.073665625,0.662866291002932,2.5276,0.0081,8.32014357671745,0.5,8.32014357671745,0.75,20.8776575790964,1.38302081285913,2.00974970852527,0.491260569799859,3.24155862819107,0.870139908290615,5.29650674036359,0.75,5.29650674036359,1,15.4727583791825,1.41367204209922,3.0724999925,0.277442168551083,3.3599999,2.69000006,0.126940625,0.722659179857182,1.3154,-1.3369,11.7428226815083,0.5,11.7428226815083,0.75,22.7608962896895,1.3037733130233,-0.341203125,0.336499317436277,0.1795,-0.8495,5.64308631915801,0.5,5.64308631915801,0.75,10.5983931003714,1.3705114471918,0.199003125,0.865115237330199,1.5999,-1.4276,16.1264130398343,0.5,16.1716086081549,0.766866327239316,27.2476967626623,1.3705114471918,32,"Bike"
33,0.16706875,0.184129811217609,0.5941,-0.1362,2.12032526976519,0.5,2.12032526976519,0.75,5.79935833347104,1.36525381627316,0.848434375,0.294128089947851,1.4337,0.333,4.6673578039895,0.5,4.6673578039895,0.75,9.26386758486972,1.40301265174319,-0.482403125,0.15991750793693,-0.1646,-0.8441,2.17205988485842,0.5,2.17688232730249,0.768600766221117,5.03676686675093,1.39083547154008,-0.3943625,0.707496062111462,0.7712,-1.3341,10.7361667078086,0.25,10.7361667078086,0.5,22.283318255592,1.28052618573947,0.91864375,1.10119526085991,2.7771,-1.59,16.7381416315953,0.5,16.7381416315953,0.75,34.6832806193416,1.32027028782507,0.977459375,0.685548945975872,2.5276,-0.0082,12.2773573132849,0.5,23.1840187194737,1.71470371777565,21.5920711945381,1.27480410585896,1.85596879412766,0.803328625905549,3.50545513592743,0.329037961335771,12.9515560402143,0.5,13.0013476054226,0.772374608804658,25.3016637031975,1.33034546193299,2.8625000125,0.14834568778321,3.05999994,2.69000006,0.086596875,0.796431579988402,1.1816,-1.4544,14.4159060850039,0.5,14.4341050501158,0.760819920581458,25.0844341277614,1.32184548586457,-0.307703125,0.329556717409795,0.1231,-0.8168,4.75767460448939,0.25,4.75767460448939,0.5,10.3797287512728,1.35388572735418,0.415828125,0.853673544627202,1.6335,-1.1056,16.8720189619454,0.5,16.8720189619454,0.75,26.8873288489206,1.35388572735418,32,"Bike"
35,0.19091875,0.183506498852133,0.5203,-0.1204,2.85976635041956,0.5,2.85976635041956,0.75,5.77972646757613,1.36677841602968,0.792053125,0.297653922213826,1.4337,0.2722,4.72935826796196,0.5,4.72935826796196,0.75,9.37491730896865,1.39218215535409,-0.45941875,0.156879741156989,-0.1646,-0.7052,2.09250589361945,0.5,2.09250589361945,0.75,4.94108926857226,1.43657991999077,-0.771075,0.616328859640538,0.3508,-1.6938,9.42987777959204,0.5,9.42987777959204,0.75,19.4119131751613,1.39644135822353,0.438096875,1.22061003534176,2.7771,-1.6888,15.8166365655535,0.75,15.8166365655535,1,38.4443721175154,1.37974596870686,0.406046875,0.824270280987342,2.5276,-0.9842,10.3984132482317,0.5,10.4154163968664,0.789195047360899,25.961242731233,1.41882884103374,1.69191575705893,0.759144284226833,3.50545513592743,0.329037961335771,9.81064888030333,0.5,9.94945092673248,0.804122734974749,23.9100322860526,1.37168634213887,2.58249998,0.352859262376892,3.05999994,2.19000006,-0.000156249999999981,0.857101946335026,1.3454,-1.4544,12.9505932104893,0.5,12.9505932104893,0.75,26.9953098970914,1.36958762706127,-0.097025,0.361159759127319,0.4268,-0.8168,4.48439842896938,0.75,4.48439842896938,1,11.3750991485789,1.35715235451563,0.217821875,0.895339132985058,1.6335,-1.3838,11.9475488707028,0.5,11.9475488707028,0.75,28.199629532141,1.35715235451563,32,"Bike"
37,0.18978125,0.222411614104816,0.6978,-0.1526,3.81139291992758,0.75,9.87302172224794,2.37028101678805,7.00508320293199,1.38316584065495,0.840840625,0.304269467645921,1.4201,0.2669,5.03130829946768,0.75,5.28010114565241,1.10777127013752,9.58328073626146,1.33469873678745,-0.434878125,0.153391703384957,-0.1389,-0.7713,1.97837878137314,0.75,1.97837878137314,1,4.83122992104495,1.4304405987909,-0.634496875,0.746471593342532,1.2318,-1.6938,11.3686642276477,0.75,11.7730253758146,1.09234433274848,23.510892814821,1.4111064088523,0.063784375,1.19642372985531,2.479,-2.2789,17.3625396403656,0.75,18.6150964319842,1.14662019326627,37.6825994781411,1.34441768451426,-0.158815625,0.659740586902192,1.172,-1.0907,10.3594318559155,0.75,12.2812790015979,1.24680808528727,20.7792103042921,1.38108382836455,1.58405510978347,0.528717659985736,2.90855385544088,0.601461586470824,6.73946404958486,2,6.73946404958486,2.25,16.6525080714271,1.40681865521154,3.06250006,0.827881160522692,4.01000023,2.19000006,-0.07564375,0.825196233138206,1.3454,-1.3477,11.5391218041419,0.75,12.3035011349036,1.16124683684977,25.9904065493405,1.32758647348954,0.054328125,0.303991667154869,0.4268,-0.6323,4.60322703805955,1.25,4.97705069468382,1.36279732977559,9.57453112324567,1.40047091145782,-0.18295625,0.949450267408598,1.1379,-1.5807,14.881852044246,0.75,14.9602202157884,1.04119339557443,29.9039155262317,1.40047091145782,32,"Bike"
39,0.1578625,0.226864711354729,0.6978,-0.1526,3.41479141495948,0.75,3.41479141495948,1,7.14533809417021,1.35222861996879,0.87415,0.344742478923317,1.4237,0.2217,5.8338024417134,0.75,5.8338024417134,1,10.8580199741942,1.35164178588277,-0.405640625,0.152850983428569,-0.1133,-0.7713,1.80961939718045,0.75,2.06599108561445,1.26845417672007,4.814199388268,1.41362222221466,-0.485746875,0.800378471355442,1.2318,-1.8033,13.5548501229635,0.75,13.5609837675502,1.00660505055979,25.2087455425691,1.37798822511358,0.268615625,1.43194099583553,2.479,-2.7897,19.5125269555774,0.75,19.5125269555774,1,45.1004587053169,1.36418030764132,-0.02770625,0.726673379146145,1.172,-1.1881,11.6273999845907,0.75,11.6273999845907,1,22.8873276369261,1.37754124108535,1.68893034693267,0.770356513668919,2.90855385544088,0.394464054129144,8.13958843249681,2,8.13958843249681,2.25,24.2631730177014,1.44233919144303,3.8000000125,0.150354524525137,4.01000023,3.6099999,0.041609375,0.782022060723137,1.1714,-1.3159,14.1469758593554,0.75,17.6262093173768,1.25653356082643,24.6305914551397,1.3704101819715,0.038225,0.278123248381581,0.3789,-0.6323,2.8187662221514,1.5,2.8187662221514,1.75,8.75977859080924,1.41761182340559,-0.037109375,1.06860024100248,1.3363,-1.5807,21.1984881511039,0.75,21.1997064019625,0.997832234621638,33.6566668472979,1.41761182340559,32,"Bike"
41,0.1310375,0.227105662135918,0.5044,-0.315,3.89455014322753,0.75,9.77828214410711,2.24850334817131,7.15292708756352,1.37854738268929,0.893653125,0.404355886034276,1.7778,0.126,6.94947469013195,0.75,6.94947469013195,1,12.7356057221476,1.28887162215614,-0.37585625,0.138275745867311,-0.1133,-0.6483,1.80207131244622,0.75,1.80207131244622,1,4.35513724697626,1.36939033526048,-0.56666875,0.841980025216099,0.9877,-1.8033,16.3278237334368,0.75,23.5898541300929,1.37858943370345,26.5190293932489,1.3232878324311,0.0615125,1.70508802965447,3.091,-3.1556,25.5832911399638,0.75,25.5832911399638,1,53.7035062855304,1.33300343543715,-0.2083,0.786953372804096,1.1256,-2.2804,12.675556103332,0.75,12.675556103332,1,24.7859082157584,1.36183594921487,1.90590033484064,0.930637105340597,3.88230123122872,0.394464054129144,11.798077301785,2.25,12.7454102826031,1.97692555886954,29.3113755811977,1.38946606292884,3.7999998925,0.288354542343847,4.23999977,3.5,-0.026009375,0.858043723737175,1.1548,-1.3751,16.834672510513,0.75,16.834672510513,1,27.0249721478117,1.26728500888158,0.12956875,0.244157518480683,0.5039,-0.4974,2.79345167602128,1.5,2.79345167602128,1.75,7.68999289206433,1.37294149573173,-0.033675,1.10713098039118,1.3363,-1.6426,23.2121477872862,0.75,23.2121477872862,1,34.8702322286503,1.37294149573173,32,"Bike"
43,0.16215625,0.231747040816964,0.5267,-0.315,4.00904812455394,0.75,4.00904812455394,1,7.29911209668683,1.37455434755281,0.85868125,0.434348718559772,1.7778,-0.0645,6.72830486515767,0.75,6.72830486515767,1,13.6802609200263,1.35446672210731,-0.386415625,0.148159206238239,-0.1504,-0.7701,2.16348069406254,0.75,2.16348069406254,1,4.66642702610895,1.42106700591522,-0.541978125,1.01134252030507,1.567,-2.2169,18.2483726269868,0.75,18.2483726269868,1,31.8532758728204,1.34359980029604,0.2775875,2.1175104412661,4.4367,-3.4379,35.9416102761808,0.75,35.9416102761808,1,66.6931755513261,1.35604853524998,0.105165625,1.36528031733753,2.4759,-2.3938,22.6113697459385,0.25,22.6113697459385,0.5,43.0009118757963,1.27525752025919,2.5353782662016,1.06269700371306,4.67840693185191,0.776131071404824,14.5542291371856,0.25,14.5542291371856,0.5,33.4707382997016,1.32537040231867,4.0349998475,0.314591298077068,4.23999977,3.5,0.07594375,0.90406620223532,1.7844,-1.3751,16.3213327805891,0.75,16.8177600183832,1.12452261657811,28.4744975801154,1.3776859878006,0.10624375,0.423381934593722,0.883,-0.9685,6.42848155203382,0.25,6.42848155203382,0.5,13.3348507468213,1.29356972487707,-0.01786875,1.14826180347276,1.7435,-1.7223,23.4835845056561,0.75,23.4835845056561,1,36.1656899278861,1.29356972487707,32,"Bike"
45,0.14755,0.18593657260544,0.5267,-0.1775,2.08337531347364,0.75,2.08382984325043,0.98650186943978,5.85626414704801,1.38770546483131,0.87099375,0.385899971108593,1.3988,-0.0645,4.77607899983657,0.75,4.77607899983657,1,12.15431764436,1.39194322058988,-0.39675625,0.132728490602967,-0.1504,-0.7701,1.34011328765921,1,1.42773203933963,2.04245084126655,4.18042072045386,1.4529977913105,-0.307228125,1.16750731744184,1.6753,-2.2169,18.4361235357408,0.75,18.526819751444,1.02471635543075,36.7718472420138,1.34649909560389,0.86854375,2.05897418993012,4.4367,-3.4379,29.2199048917179,0.75,29.2199048917179,1,64.8495159355874,1.25623783072192,0.64278125,1.21903464303826,2.4759,-2.3938,12.3101921005214,0.25,12.3101921005214,0.5,38.3947535119058,1.37935389759761,2.70863258684072,0.904305230267179,4.67840693185191,0.496941877889155,9.13251806921055,2.75,9.13251806921055,3,28.4820260145353,1.4321193688549,4.3374998575,0.147997441085128,4.53999996,4.17999983,0.150475,0.851646761545896,1.7844,-1.6342,12.2131872388369,0.75,12.5889913414334,0.901614391707893,26.8234932251562,1.34095067976606,-0.0599375,0.468872146236188,0.883,-0.9685,5.92823889614215,0.5,5.92823889614215,0.75,14.7676118854742,1.36635110091923,0.13975,1.21740957642619,1.7435,-1.7748,19.7874644428592,0.75,19.7874644428592,1,38.3435703627088,1.36635110091923,32,"Bike"
47,0.08018125,0.146337236320326,0.3103,-0.1919,1.62026972768882,0.25,1.62026972768882,0.5,4.6090422041895,1.43153572482327,0.95265625,0.454195629258029,1.7497,-0.0737,7.25975426973331,1,7.25975426973331,1.25,14.3053598444779,1.37778748255185,-0.368890625,0.100258035988353,-0.1707,-0.5555,0.888836884611287,1.25,0.888836884611287,1.5,3.15773025922101,1.44421970034368,-0.33433125,1.30025107883985,1.6753,-2.5337,23.5181437995013,1,28.649252211909,1.49899308180081,40.9527489319093,1.32458638003099,0.49645,2.32556989754922,2.8716,-4.8583,38.2634085008778,1,51.5674609446591,1.62738999137429,73.2462227394696,1.36060493339532,0.2646875,1.10621236126966,2.4682,-2.4732,17.774676676907,1,17.774676676907,1.25,34.8412993718661,1.36664627903577,2.71188562369903,1.08313881556344,5.17360187393657,0.496941877889155,10.2229126510803,1.75,10.2229126510803,2,34.1145742495774,1.44416966743922,4.5124999275,0.0640060832794565,4.57999992,4.40999985,-0.08028125,0.909985326871246,1.5744,-1.6976,16.0337760389862,1,35.9209086554141,2.25947254409704,28.6609265160776,1.35549935769643,-0.010584375,0.354561314693264,0.4734,-0.8432,3.75509679656933,1,3.75509679656933,1.25,11.167274334859,1.40984757829553,-0.058275,1.375337888103,1.9846,-2.247,26.4739892235048,1,66.5808188789201,2.48557789342107,43.3176854413991,1.40984757829553,32,"Bike"
49,0.13974375,0.15307018828081,0.4002,-0.1919,1.45912108787152,0.25,1.45912108787152,0.5,4.82110347119827,1.42981709599763,0.870778125,0.500799664880836,1.7497,-0.0737,7.10232318074339,1,7.10232318074339,1.25,15.7732020182967,1.36422726937414,-0.347403125,0.108247075455913,-0.0903,-0.5291,1.14278389384624,2.25,1.16831253105133,2.94156658120706,3.40935329791443,1.40523517486534,-0.6451,1.4246943966588,1.8099,-2.5337,23.9408694192135,1,24.024062096931,1.27000748214915,44.8722195894074,1.2975521009015,0.28151875,2.9232257303542,4.3609,-4.8583,38.6751279437692,1,38.6751279437692,1.25,92.0700096732916,1.38687272267067,0.258584375,1.24886359597872,2.0213,-2.4732,18.2172107172938,1,18.8045939678411,1.32099133597351,39.3342471532124,1.33270762004793,3.33330669246671,1.11611956546189,5.17360187393657,1.40410993871563,12.3386481793057,2,14.9438441871305,1.77120834025823,35.1533369871422,1.43511017458769,4.5850000375,0.0768744100214182,4.71000004,4.51999998,0.012175,1.03403600205621,1.5744,-1.6976,16.0655191364537,1,16.2156623128815,1.28482172928753,32.5680304888091,1.36742216426549,0.068034375,0.284661472527513,0.4734,-0.5289,3.57853644528291,2.25,3.58921884035291,2.5920177014628,8.96570670443775,1.40542331249036,0.00390624999999996,1.54024751675271,1.9846,-2.5912,24.9165983134319,1,25.2478573760794,1.29133157842324,48.511684299352,1.40542331249036,32,"Bike"
51,0.147990625,0.17620535739242,0.4625,-0.1936,2.31613257282398,1,2.31613257282398,1.25,5.54976948620391,1.41131028751121,0.90943125,0.395978109070316,1.6586,0.0479,5.95571806916246,1,5.95571806916246,1.25,12.4717389950239,1.37148669052134,-0.35345625,0.103504785419993,-0.0903,-0.5975,1.00514630800543,3.25,1.00514630800543,3.5,3.2599899815797,1.44137829929992,-0.535021875,1.35500898550392,1.8099,-2.5337,23.1341290135151,1,23.1341290135151,1.25,42.6774056848586,1.30146663143512,0.667178125,2.81863337323815,4.3609,-4.7802,40.6706254048844,1,40.6706254048844,1.25,88.7757654993186,1.39506379715448,0.282865625,1.11132507035793,2.0213,-1.5438,20.2450719859689,1,20.2450719859689,1.25,35.0023294183401,1.30842637319422,3.21105687830089,1.0999332576252,5.13716453016642,0.762859056444898,10.6217356318291,2,10.6222902973996,2.28602394718545,34.6435325257131,1.42771470193614,4.7750000975,0.170388500975039,4.94000006,4.53000021,-0.035446875,1.02147035230352,1.5744,-1.6005,17.0623455493901,1,17.0623455493901,1.25,32.1722623884302,1.32761774967418,0.00435312499999999,0.324383536418846,0.544,-0.6024,3.54318977233415,2.25,3.56806449741596,2.61496561215144,10.2167940798472,1.39849015558741,-0.071928125,1.56041103460768,1.9846,-2.5912,27.7055609941417,1,27.7055609941417,1.25,49.1467550927831,1.39849015558741,32,"Bike"
53,0.141571875,0.194033293176421,0.491,-0.1936,2.29525824418969,0.5,2.29525824418969,0.75,6.11127871316634,1.40964347205025,0.9617625,0.312970320915887,1.6586,0.3638,3.47266564774919,1,3.47266564774919,1.25,9.8573230848948,1.41693240578879,-0.371153125,0.0992354384682401,-0.1895,-0.5975,1.06020652174311,0.5,1.06020652174311,0.75,3.12552249551975,1.44015071911446,-0.251896875,1.10010957415669,1.6571,-2.1835,13.6657191199465,0.25,13.6657191199465,0.5,34.6490857967422,1.35007407592384,0.56728125,2.06496286671877,3.9792,-2.941,21.9640417718457,1,21.992572172191,1.31087001405975,65.0381354883425,1.43409718239573,0.162621875,0.820838855638184,1.8847,-1.5438,9.80590073847,1,9.80927812797099,1.23971899334036,25.8531664503596,1.37959241720483,2.30652854052947,1.03989745175458,4.57857308448822,0.762859056444898,12.1585073926525,0.25,12.1585073926525,0.5,32.7526428931216,1.41855309012352,4.60500008,0.631986184740801,5.03000021,3.52999997,-0.1177625,0.779406400161625,1.1072,-1.6005,11.0357446280097,1,11.1362060521754,1.29013044530593,24.5482085277113,1.3754783451565,-0.060271875,0.294379902928145,0.544,-0.6024,3.22099289737016,1.75,3.22099289737016,2,9.27179869442817,1.41084818793948,-0.163578125,1.18034003567982,1.7709,-2.0162,16.426743620464,1,16.6673452000504,1.30375942156107,37.176026939817,1.41084818793948,32,"Bike"
55,0.1961875,0.184868304912687,0.503,-0.167,3.15893633140981,0.75,5.33391570551716,1.6568904473172,5.82261795415086,1.31101560561843,0.8603,0.287426226158768,1.3466,0.3704,4.81885506347598,0.75,4.81885506347598,1,9.05278547188654,1.36080001375742,-0.381625,0.118894865457925,-0.0923,-0.6002,1.93085275298573,0.75,1.93085275298573,1,3.7447164271811,1.38730780770821,-0.210203125,0.987736551490938,1.5799,-1.668,11.9829007958742,0.25,11.9829007958742,0.5,31.1097815355557,1.37314408899596,0.263778125,1.65423493723551,2.6524,-2.842,23.4167484575529,0.75,23.890354734991,1.21861202416526,52.1018356850313,1.36048883333214,0.46609375,0.675041535609763,1.6121,-0.9488,8.69989115309046,0.75,9.6851837375833,1.47052173683649,21.2611294667052,1.41285838644664,1.98945898215904,0.651045580035945,3.20954325878309,0.826422609806871,6.40537621913553,0.75,6.40537621913553,1,20.5053520941745,1.45436742423867,3.515000045,1.00421057961289,5.03000021,2.27999997,-0.03273125,0.697603624600999,1.0049,-1.4654,12.8893339189098,0.75,12.8893339189098,1,21.9717457321898,1.23734359700049,-0.1706375,0.23042360955143,0.2492,-0.6152,2.97726458594058,0.25,2.97726458594058,0.5,7.25742926386472,1.3862250254107,0.11825625,0.953010301855939,1.5283,-1.6728,17.9290388996631,0.75,19.5960636966812,1.12695757607638,30.0160424833121,1.3862250254107,32,"Bike"
57,0.182821875,0.183738602427953,0.5262,-0.167,3.14775475709783,0.75,3.14775475709783,1,5.78703680911051,1.34978628139004,0.873915625,0.299478880842313,1.3466,0.2073,5.48305516410992,0.75,5.48305516410992,1,9.43239626341048,1.3212905267681,-0.384109375,0.121523225868158,-0.0923,-0.6002,1.9293414136872,0.75,1.9293414136872,1,3.82749934944475,1.38473673789365,-0.221609375,1.03304337583709,1.5799,-1.8202,18.7195491742339,0.75,31.6872897781013,1.63288826909769,32.5367667021479,1.31991685428088,0.4593125,1.73754659714727,2.6524,-2.842,29.1562704626628,0.75,29.1562704626628,1,54.7258223496002,1.33810746673267,0.47806875,0.77929595828853,1.6121,-0.9389,14.4600729513547,0.75,16.7309030200838,1.37982547344257,24.5447300469979,1.33053624845099,2.11757296770852,0.754437177866538,3.20954325878309,0.588750966028932,7.77726781634251,2.25,8.85408112294182,1.76009142387992,23.7617771158735,1.4198586496763,2.57249999,0.480825908270881,3.22000003,1.99000001,-0.057184375,0.791681918086679,1.0005,-1.4654,16.0005705547056,0.75,16.0005705547056,1,24.9348386269091,1.20971733133325,-0.224753125,0.197174257274764,0.1007,-0.6152,2.21291839958737,1.5,2.21291839958737,1.75,6.21020661733569,1.36586112145895,0.107046875,1.17978322639383,1.7275,-1.6387,25.010753338341,0.75,25.010753338341,1,37.1584896570084,1.36586112145895,32,"Bike"
59,0.237065625,0.327019287790022,1.6467,-0.3504,2.67175637475025,3.5,2.67878906734581,3.823527823257,10.2998097880495,1.44894156177156,0.8514875,0.390762129401243,1.7741,0.0801,4.35835513518751,0.75,4.35835513518751,1,12.307456335084,1.45371643742371,-0.367978125,0.142220196683727,-0.0347,-0.6837,1.67199245324431,0.75,1.67199245324431,1,4.47937179412471,1.44663108596375,-0.5170625,0.983781532183094,1.4957,-2.5633,16.9383133750994,0.75,18.5062304710583,0.870170802125917,30.9852141228683,1.37917014528279,0.274121875,1.8821494595849,5.8575,-2.2617,26.1697170965977,0.75,26.1697170965977,1,59.2802386593543,1.4225857607193,0.262371875,0.839931176225987,1.4162,-1.7382,15.2292675010518,0.75,15.2292675010518,1,26.4544987809257,1.32268120446976,2.09434964582255,1.05480206082857,6.12731443048257,0.588750966028932,10.3233032159843,2.5,10.3642477873016,2.88722992128986,33.2220789299522,1.43255990468433,2.3574999575,0.295634887787997,2.79999995,1.99000001,-0.075734375,0.803159042462898,0.9678,-1.37,16.1185236992931,0.75,45.2703542008952,2.24922252951164,25.2963224977466,1.26440886980557,-0.097159375,0.233413961297582,0.461,-0.4622,2.45602834497858,0.25,2.45602834497858,0.5,7.35161347664579,1.41884851222785,0.00765312499999999,1.2132690186446,1.7275,-1.6387,25.0002313929694,0.75,25.0004115029983,0.999255202324646,38.2131592244085,1.41884851222785,32,"Bike"
61,0.256021875,0.322863285492407,1.6467,-0.3504,2.71482535212485,3.75,2.71482535212485,4,10.1689122087861,1.455895272625,0.844121875,0.377484551902993,1.7741,0.0801,4.03516008992087,0.75,4.03516008992087,1,11.8892653360079,1.4528165333495,-0.349384375,0.133566354439681,-0.0347,-0.6837,1.70025516965512,0.75,1.70025516965512,1,4.2068101062444,1.43775889799156,-0.57125625,0.929068736627722,0.9883,-2.5633,17.5726664501889,0.75,17.5726664501889,1,29.2619781908196,1.34765319565487,0.2921,1.84405171573971,5.8575,-2.6818,25.3910491100881,0.75,25.7478630320722,1.19017633996619,58.080310919278,1.36965207396638,-0.0276625,0.795964780688677,1.3513,-1.7382,14.4850300079503,0.75,17.642298371148,1.4881379606742,25.0697318023149,1.36022555413369,2.0594849148299,0.971946825487265,6.12731443048257,0.751565852071527,10.1780996923418,1.5,10.1780996923418,1.75,30.61246782803,1.44193303113139,2.53249997,0.259863534112222,2.94000006,2.26999998,-0.00181875,0.720925525855927,0.9678,-1.1453,13.9741076576869,0.75,13.9741076576869,1,22.7062930686627,1.27986635205133,0.01318125,0.270877375467798,0.461,-0.4763,3.77957548195938,1.5,3.79042182688553,1.8393280790255,8.53156234930039,1.41246881187908,0.03164375,1.20299050808405,1.5324,-1.8966,25.477160996074,0.75,25.477160996074,1,37.8894269320611,1.41246881187908,32,"Bike"
